PB.942.1|1706_0|path4:1-1688(+)|HQ_samplevTBMHwNo|cb10476_c157295/f2p3/1748	6945.ISCW016540-PA	3.5e-133	480.7	H	GO:0000122,GO:0000902,GO:0000975,GO:0000976,GO:0000977,GO:0000978,GO:0000981,GO:0000982,GO:0000987,GO:0001012,GO:0001067,GO:0001071,GO:0001078,GO:0001159,GO:0001227,GO:0001654,GO:0001666,GO:0001745,GO:0001751,GO:0001752,GO:0001754,GO:0003002,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006139,GO:0006351,GO:0006355,GO:0006357,GO:0006366,GO:0006725,GO:0006807,GO:0006950,GO:0007275,GO:0007350,GO:0007365,GO:0007366,GO:0007389,GO:0007399,GO:0007423,GO:0007424,GO:0007431,GO:0007435,GO:0007460,GO:0008134,GO:0008150,GO:0008152,GO:0008407,GO:0009058,GO:0009059,GO:0009628,GO:0009653,GO:0009790,GO:0009880,GO:0009887,GO:0009889,GO:0009890,GO:0009892,GO:0009952,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016044,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0022008,GO:0022416,GO:0022612,GO:0030154,GO:0030182,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032501,GO:0032502,GO:0032774,GO:0032989,GO:0034641,GO:0034645,GO:0034654,GO:0035239,GO:0035272,GO:0035282,GO:0035287,GO:0035289,GO:0035290,GO:0035295,GO:0036293,GO:0042706,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045165,GO:0045465,GO:0045892,GO:0045934,GO:0046483,GO:0046530,GO:0046552,GO:0048513,GO:0048519,GO:0048523,GO:0048592,GO:0048663,GO:0048699,GO:0048731,GO:0048732,GO:0048749,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0060322,GO:0060541,GO:0061024,GO:0065007,GO:0070482,GO:0070888,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:2000112,GO:2000113,GO:2001141	K09090		artNOG[6]	036U0@artNOG,09UIM@biNOG,0V5HU@meNOG,11F0X@NOG,12Q7E@opiNOG,KOG4304@euNOG	NA|NA|NA	K	Pair-rule protein that regulates embryonic segmentation and adult bristle patterning. Transcriptional repressor of genes that require a bHLH protein for their transcription (e.g. the Fushi tarazu gene)
PB.944.1|1707_0|path0:1-1745(+)|HQ_samplevTBMHwNo|cb10476_c152787/f68p13/1801	6945.ISCW023397-PA	8.9e-297	1024.2	TCP-1ETA	GO:0000226,GO:0000278,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005832,GO:0005856,GO:0005875,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006457,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007275,GO:0007399,GO:0008150,GO:0008152,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009987,GO:0015630,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019439,GO:0019538,GO:0019637,GO:0019693,GO:0022008,GO:0022402,GO:0030154,GO:0031122,GO:0032501,GO:0032502,GO:0032991,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042623,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0043933,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044267,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0048731,GO:0048856,GO:0048869,GO:0055086,GO:0071704,GO:0071822,GO:0071840,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K09499		artNOG[6]	0320E@artNOG,09YQ2@biNOG,0V9MU@meNOG,12NNC@opiNOG,COG0459@NOG,KOG0360@euNOG	NA|NA|NA	O	t-complex protein 1 subunit
PB.945.1|1708_0|path4:1-1726(+)|HQ_samplevTBMHwNo|cb10476_c152104/f45p3/1765	6945.ISCW023441-PA	3.5e-16	92.0	TPNT	GO:0003674,GO:0005488,GO:0005509,GO:0005515,GO:0005523,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005861,GO:0005865,GO:0006873,GO:0006874,GO:0006875,GO:0006996,GO:0007005,GO:0007010,GO:0007015,GO:0007275,GO:0007498,GO:0007517,GO:0008092,GO:0008150,GO:0009653,GO:0009887,GO:0009888,GO:0009987,GO:0010927,GO:0014866,GO:0015629,GO:0016043,GO:0019725,GO:0022607,GO:0030003,GO:0030016,GO:0030017,GO:0030029,GO:0030036,GO:0030154,GO:0030239,GO:0030240,GO:0031032,GO:0032501,GO:0032502,GO:0032989,GO:0032991,GO:0036379,GO:0042592,GO:0042692,GO:0043167,GO:0043169,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0043292,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045214,GO:0046716,GO:0046872,GO:0048468,GO:0048513,GO:0048644,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0048878,GO:0050801,GO:0051146,GO:0055001,GO:0055002,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0060249,GO:0061061,GO:0065007,GO:0065008,GO:0070925,GO:0071822,GO:0071840,GO:0072503,GO:0072507	K12046		artNOG[6]	032SQ@artNOG,09UCC@biNOG,0V5BI@meNOG,0XS6A@NOG,13FHW@opiNOG,KOG3634@euNOG	NA|NA|NA	Z	Troponin T
PB.945.3|1708_0|path4:4-1164(+)|HQ_samplevTBMHwNo|cb10476_c41704/f3p2/1199	6945.ISCW023441-PA	3.3e-106	390.6	TPNT	GO:0003674,GO:0005488,GO:0005509,GO:0005515,GO:0005523,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005861,GO:0005865,GO:0006873,GO:0006874,GO:0006875,GO:0006996,GO:0007005,GO:0007010,GO:0007015,GO:0007275,GO:0007498,GO:0007517,GO:0008092,GO:0008150,GO:0009653,GO:0009887,GO:0009888,GO:0009987,GO:0010927,GO:0014866,GO:0015629,GO:0016043,GO:0019725,GO:0022607,GO:0030003,GO:0030016,GO:0030017,GO:0030029,GO:0030036,GO:0030154,GO:0030239,GO:0030240,GO:0031032,GO:0032501,GO:0032502,GO:0032989,GO:0032991,GO:0036379,GO:0042592,GO:0042692,GO:0043167,GO:0043169,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0043292,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044449,GO:0044464,GO:0044699,GO:0044707,GO:0044763,GO:0044767,GO:0045214,GO:0046716,GO:0046872,GO:0048468,GO:0048513,GO:0048644,GO:0048646,GO:0048731,GO:0048856,GO:0048869,GO:0048878,GO:0050801,GO:0051146,GO:0055001,GO:0055002,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0060249,GO:0061061,GO:0065007,GO:0065008,GO:0070925,GO:0071822,GO:0071840,GO:0072503,GO:0072507	K12046		artNOG[6]	032SQ@artNOG,09UCC@biNOG,0V5BI@meNOG,0XS6A@NOG,13FHW@opiNOG,KOG3634@euNOG	NA|NA|NA	Z	Troponin T
PB.946.1|1709_0|path0:1-1775(+)|HQ_samplevTBMHwNo|cb8365_c0/f13p3/1765	6945.ISCW018541-PA	3.5e-40	171.8		GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0006508,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016787,GO:0017171,GO:0019538,GO:0043170,GO:0044238,GO:0070011,GO:0071704			artNOG[6]	034SN@artNOG,09YF7@biNOG,0V9D0@meNOG,13DJR@opiNOG,COG5640@NOG,KOG3627@euNOG	NA|NA|NA	E	Tryp_SPc
PB.947.1|17_0|path11:1-5024(+)|HQ_samplevTBMHwNo|cb10476_c52500/f5p6/5040	6945.ISCW009032-PA	0.0	1818.1		GO:0003674,GO:0005215,GO:0005319,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005856,GO:0005875,GO:0006810,GO:0006869,GO:0008150,GO:0008289,GO:0010876,GO:0015630,GO:0015850,GO:0015918,GO:0022892,GO:0032991,GO:0033036,GO:0034196,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044421,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045178,GO:0051179,GO:0051234,GO:0071702			artNOG[6]	03HRD@artNOG,0B58I@biNOG,0WHV6@meNOG,0XR10@NOG,13ECM@opiNOG,KOG4338@euNOG	NA|NA|NA	I	Domain of Unknown Function (DUF1081)
PB.947.2|17_0|path11:432-5025(+)|HQ_samplevTBMHwNo|cb10476_c46973/f6p10/3770	6945.ISCW009032-PA	0.0	1601.3		GO:0003674,GO:0005215,GO:0005319,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005856,GO:0005875,GO:0006810,GO:0006869,GO:0008150,GO:0008289,GO:0010876,GO:0015630,GO:0015850,GO:0015918,GO:0022892,GO:0032991,GO:0033036,GO:0034196,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044421,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045178,GO:0051179,GO:0051234,GO:0071702			artNOG[6]	03HRD@artNOG,0B58I@biNOG,0WHV6@meNOG,0XR10@NOG,13ECM@opiNOG,KOG4338@euNOG	NA|NA|NA	I	Domain of Unknown Function (DUF1081)
PB.948.1|17_0|path4:1-1994(+)|HQ_samplevTBMHwNo|cb10476_c49540/f2p1/2062	6945.ISCW009032-PA	4.1e-290	1002.3		GO:0003674,GO:0005215,GO:0005319,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005856,GO:0005875,GO:0006810,GO:0006869,GO:0008150,GO:0008289,GO:0010876,GO:0015630,GO:0015850,GO:0015918,GO:0022892,GO:0032991,GO:0033036,GO:0034196,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044421,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045178,GO:0051179,GO:0051234,GO:0071702			artNOG[6]	03HRD@artNOG,0B58I@biNOG,0WHV6@meNOG,0XR10@NOG,13ECM@opiNOG,KOG4338@euNOG	NA|NA|NA	I	Domain of Unknown Function (DUF1081)
PB.949.1|17_0|path6:1-4350(+)|HQ_samplevTBMHwNo|cb10476_c49909/f8p12/4427	6945.ISCW009032-PA	0.0	2149.8		GO:0003674,GO:0005215,GO:0005319,GO:0005488,GO:0005575,GO:0005576,GO:0005615,GO:0005622,GO:0005623,GO:0005856,GO:0005875,GO:0006810,GO:0006869,GO:0008150,GO:0008289,GO:0010876,GO:0015630,GO:0015850,GO:0015918,GO:0022892,GO:0032991,GO:0033036,GO:0034196,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044421,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044699,GO:0044765,GO:0045178,GO:0051179,GO:0051234,GO:0071702			artNOG[6]	03HRD@artNOG,0B58I@biNOG,0WHV6@meNOG,0XR10@NOG,13ECM@opiNOG,KOG4338@euNOG	NA|NA|NA	I	Domain of Unknown Function (DUF1081)
PB.950.1|171_0|path1:1-3470(+)|HQ_samplevTBMHwNo|cb2703_c0/f5p1/3553	6945.ISCW011070-PA	0.0	1731.5	COL6A6	GO:0001655,GO:0002009,GO:0005575,GO:0005576,GO:0005578,GO:0005581,GO:0005587,GO:0005604,GO:0005622,GO:0005623,GO:0005737,GO:0005811,GO:0006461,GO:0007275,GO:0007442,GO:0007443,GO:0007517,GO:0007519,GO:0008150,GO:0009653,GO:0009790,GO:0009888,GO:0014706,GO:0016043,GO:0022607,GO:0030935,GO:0031012,GO:0032501,GO:0032502,GO:0032991,GO:0035239,GO:0035295,GO:0043234,GO:0043933,GO:0044085,GO:0044420,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048513,GO:0048546,GO:0048565,GO:0048598,GO:0048619,GO:0048729,GO:0048731,GO:0048856,GO:0051259,GO:0051291,GO:0055123,GO:0060429,GO:0060537,GO:0060538,GO:0060562,GO:0061061,GO:0061326,GO:0061327,GO:0061333,GO:0061525,GO:0065003,GO:0070206,GO:0070208,GO:0070271,GO:0071822,GO:0071840,GO:0072001,GO:0072002	K06237,K06238,K17495		euNOG[57]	0ZHXV@NOG,KOG1217@euNOG,KOG3544@euNOG	NA|NA|NA	S	HYR domain
PB.951.1|171_0|path4:1-3490(+)|HQ_samplevTBMHwNo|cb2703_c3/f2p0/3591	6945.ISCW011070-PA	2.4e-208	731.5	COL6A6	GO:0001655,GO:0002009,GO:0005575,GO:0005576,GO:0005578,GO:0005581,GO:0005587,GO:0005604,GO:0005622,GO:0005623,GO:0005737,GO:0005811,GO:0006461,GO:0007275,GO:0007442,GO:0007443,GO:0007517,GO:0007519,GO:0008150,GO:0009653,GO:0009790,GO:0009888,GO:0014706,GO:0016043,GO:0022607,GO:0030935,GO:0031012,GO:0032501,GO:0032502,GO:0032991,GO:0035239,GO:0035295,GO:0043234,GO:0043933,GO:0044085,GO:0044420,GO:0044421,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044707,GO:0044767,GO:0048513,GO:0048546,GO:0048565,GO:0048598,GO:0048619,GO:0048729,GO:0048731,GO:0048856,GO:0051259,GO:0051291,GO:0055123,GO:0060429,GO:0060537,GO:0060538,GO:0060562,GO:0061061,GO:0061326,GO:0061327,GO:0061333,GO:0061525,GO:0065003,GO:0070206,GO:0070208,GO:0070271,GO:0071822,GO:0071840,GO:0072001,GO:0072002	K06237,K06238,K17495		euNOG[57]	0ZHXV@NOG,KOG1217@euNOG,KOG3544@euNOG	NA|NA|NA	S	HYR domain
PB.953.3|1715_0|path0:52-1811(+)|HQ_samplevTBMHwNo|cb5728_c1/f13p3/1761	6945.ISCW016535-PA	4.9e-42	177.9		GO:0003674,GO:0003824,GO:0004430,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005802,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019637,GO:0030258,GO:0032252,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046486,GO:0046488,GO:0046834,GO:0046854,GO:0051179,GO:0051640,GO:0051641,GO:0051648,GO:0052742,GO:0071704	K13711		artNOG[6]	032KT@artNOG,09UBC@biNOG,0V5AI@meNOG,0XP06@NOG,12NNF@opiNOG,KOG2381@euNOG	NA|NA|NA	T	Phosphatidylinositol 4-kinase type-ii
PB.953.4|1715_0|path0:53-1811(+)|HQ_samplevTBMHwNo|cb5728_c3/f3p1/1671	6945.ISCW016535-PA	2.7e-87	328.2		GO:0003674,GO:0003824,GO:0004430,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005802,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019637,GO:0030258,GO:0032252,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046486,GO:0046488,GO:0046834,GO:0046854,GO:0051179,GO:0051640,GO:0051641,GO:0051648,GO:0052742,GO:0071704	K13711		artNOG[6]	032KT@artNOG,09UBC@biNOG,0V5AI@meNOG,0XP06@NOG,12NNF@opiNOG,KOG2381@euNOG	NA|NA|NA	T	Phosphatidylinositol 4-kinase type-ii
PB.953.5|1715_0|path0:61-1811(+)|HQ_samplevTBMHwNo|cb5728_c4/f3p1/1596	6945.ISCW016535-PA	1.2e-100	372.5		GO:0003674,GO:0003824,GO:0004430,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005770,GO:0005802,GO:0006629,GO:0006644,GO:0006650,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0019637,GO:0030258,GO:0032252,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044237,GO:0044238,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044710,GO:0044763,GO:0046486,GO:0046488,GO:0046834,GO:0046854,GO:0051179,GO:0051640,GO:0051641,GO:0051648,GO:0052742,GO:0071704	K13711		artNOG[6]	032KT@artNOG,09UBC@biNOG,0V5AI@meNOG,0XP06@NOG,12NNF@opiNOG,KOG2381@euNOG	NA|NA|NA	T	Phosphatidylinositol 4-kinase type-ii
PB.954.2|1716_0|path0:1-1443(+)|HQ_samplevTBMHwNo|cb10476_c138083/f11p1/1496	6945.ISCW012623-PA	1.2e-198	698.0			K10082		artNOG[6]	033N3@artNOG,09W4M@biNOG,0V72Z@meNOG,0YH8V@NOG,12UBE@opiNOG,KOG3839@euNOG	NA|NA|NA	U	Legume-like lectin family
PB.955.1|1717_0|path0:1-1715(+)|HQ_samplevTBMHwNo|cb10476_c127601/f5p5/1759	7227.FBpp0100183	4e-57	228.0		GO:0003674,GO:0003824,GO:0003954,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005743,GO:0005746,GO:0005747,GO:0008137,GO:0008150,GO:0008152,GO:0016020,GO:0016491,GO:0016651,GO:0016655,GO:0019866,GO:0030964,GO:0031090,GO:0031966,GO:0031967,GO:0031975,GO:0032991,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0044710,GO:0045271,GO:0050136,GO:0055114,GO:0070469	K03881		artNOG[6]	03GA4@artNOG,0AYRX@biNOG,0H2PW@dipNOG,0KFRK@euNOG,0T2TE@inNOG,0WBAV@meNOG,12X3H@opiNOG,COG1008@NOG	NA|NA|NA	C	NADH-Ubiquinone/plastoquinone (complex I), various chains
PB.957.1|1719_0|path0:1-1690(+)|HQ_samplevTBMHwNo|cb9471_c1/f3p1/1753	6945.ISCW000480-PA	3.1e-230	803.1		GO:0000075,GO:0000077,GO:0000123,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006950,GO:0006974,GO:0007049,GO:0007093,GO:0007095,GO:0007275,GO:0007346,GO:0007399,GO:0008150,GO:0009987,GO:0010564,GO:0010948,GO:0022008,GO:0022402,GO:0030154,GO:0031570,GO:0031572,GO:0031974,GO:0031981,GO:0032501,GO:0032502,GO:0032991,GO:0033554,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043234,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044451,GO:0044464,GO:0044545,GO:0044699,GO:0044707,GO:0044763,GO:0044773,GO:0044774,GO:0048519,GO:0048523,GO:0048731,GO:0048856,GO:0048869,GO:0050789,GO:0050794,GO:0050896,GO:0051716,GO:0051726,GO:0065007,GO:0070013,GO:1901987,GO:1901988,GO:1901990,GO:1901991	K18401		artNOG[6]	0365X@artNOG,09ZQB@biNOG,0II1C@euNOG,0VD4T@meNOG,10KNV@NOG,12XCB@opiNOG	NA|NA|NA	O	Inherit from biNOG: KAT8 regulatory NSL complex subunit 2
PB.961.2|172_0|path1:1-3481(+)|HQ_samplevTBMHwNo|cb10476_c24428/f2p0/3153	6945.ISCW020859-PA	1.9e-145	522.3		GO:0001676,GO:0003674,GO:0003824,GO:0004467,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0015645,GO:0016874,GO:0016877,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044710,GO:0071704	K01897		artNOG[6]	034XW@artNOG,09TYX@biNOG,0V4XT@meNOG,12PYZ@opiNOG,COG1022@NOG,KOG1256@euNOG	NA|NA|NA	I	AMP-binding enzyme
PB.963.1|172_0|path3:1-3302(+)|HQ_samplevTBMHwNo|cb10476_c23893/f2p2/3381	6945.ISCW020859-PA	1.1e-07	64.7		GO:0001676,GO:0003674,GO:0003824,GO:0004467,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0015645,GO:0016874,GO:0016877,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044710,GO:0071704	K01897		artNOG[6]	034XW@artNOG,09TYX@biNOG,0V4XT@meNOG,12PYZ@opiNOG,COG1022@NOG,KOG1256@euNOG	NA|NA|NA	I	AMP-binding enzyme
PB.964.1|1723_0|path2:1-1703(+)|HQ_samplevTBMHwNo|cb4689_c4/f4p3/1763	6945.ISCW005729-PA	9.1e-89	333.2		GO:0008150,GO:0010941,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0060548,GO:0065007			artNOG[6]	038A4@artNOG,09ZSI@biNOG,0V96P@meNOG,101VR@NOG,13IRX@opiNOG,KOG4275@euNOG	NA|NA|NA	O	RING
PB.965.1|1723_0|path4:1-1692(+)|HQ_samplevTBMHwNo|cb4689_c0/f13p1/1754	6945.ISCW005729-PA	1.6e-173	614.8		GO:0008150,GO:0010941,GO:0042981,GO:0043066,GO:0043067,GO:0043069,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0060548,GO:0065007			artNOG[6]	038A4@artNOG,09ZSI@biNOG,0V96P@meNOG,101VR@NOG,13IRX@opiNOG,KOG4275@euNOG	NA|NA|NA	O	RING
PB.966.1|1724_0|path0:1-5227(+)|HQ_samplevTBMHwNo|cb1213_c1/f2p2/5320	6945.ISCW007750-PA	1.3e-106	394.0		GO:0000137,GO:0000138,GO:0000139,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005795,GO:0005797,GO:0012505,GO:0016020,GO:0016021,GO:0031090,GO:0031224,GO:0031984,GO:0031985,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044444,GO:0044446,GO:0044464	K06816		artNOG[6]	035EW@artNOG,09Z5N@biNOG,0VA2X@meNOG,0XNWV@NOG,13HWV@opiNOG,KOG3648@euNOG	NA|NA|NA	U	Golgi apparatus protein
PB.971.1|1726_0|path0:1-1863(+)|HQ_samplevTBMHwNo|cb10476_c698/f12p5/1936	6945.ISCW007194-PA	1.3e-141	508.8			K00477		euNOG[57]	0XUSH@NOG,KOG3290@euNOG	NA|NA|NA	I	phytanoyl-CoA dioxygenase
PB.972.2|1727_0|path0:1-1921(+)|HQ_samplevTBMHwNo|cb10476_c16472/f3p5/1944	6945.ISCW020365-PA	2.9e-19	102.4					artNOG[6]	03H25@artNOG,0B1KC@biNOG,0WE6U@meNOG,14FJ3@opiNOG,COG5333@NOG,KOG0835@euNOG	NA|NA|NA	D	Cyclin, C-terminal domain
PB.973.1|1728_0|path0:1-1686(+)|HQ_samplevTBMHwNo|cb9516_c13/f8p1/1750	7955.ENSDARP00000118059	6.9e-20	104.4	GSG2		K16315		fiNOG[1]	09ZG3@biNOG,0DKYN@chorNOG,0N0SE@fiNOG,0VAD5@meNOG,13MTR@opiNOG,1CVTK@veNOG,COG5072@NOG,KOG2464@euNOG	NA|NA|NA	D	germ cell associated 2 (haspin)
PB.975.1|1730_0|path0:1-1725(+)|HQ_samplevTBMHwNo|cb10476_c151026/f66p14/1748	6945.ISCW016161-PA	6e-181	639.4	ERP60	GO:0003674,GO:0003756,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005811,GO:0005856,GO:0005875,GO:0006457,GO:0008150,GO:0008152,GO:0009987,GO:0015630,GO:0016853,GO:0016860,GO:0016862,GO:0016864,GO:0019538,GO:0032991,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0071704	K08056		artNOG[6]	034GZ@artNOG,09V4G@biNOG,0V644@meNOG,12P44@opiNOG,COG0526@NOG,KOG0190@euNOG	NA|NA|NA	O	Thioredoxin
PB.975.2|1730_0|path0:12-2020(+)|HQ_samplevTBMHwNo|cb10476_c63043/f15p14/2043	6945.ISCW016161-PA	5e-288	995.3	ERP60	GO:0003674,GO:0003756,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005811,GO:0005856,GO:0005875,GO:0006457,GO:0008150,GO:0008152,GO:0009987,GO:0015630,GO:0016853,GO:0016860,GO:0016862,GO:0016864,GO:0019538,GO:0032991,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0071704	K08056		artNOG[6]	034GZ@artNOG,09V4G@biNOG,0V644@meNOG,12P44@opiNOG,COG0526@NOG,KOG0190@euNOG	NA|NA|NA	O	Thioredoxin
PB.976.1|1730_0|path1:93-3302(+)|HQ_samplevTBMHwNo|cb10476_c8751/f2p3/3224	6945.ISCW016161-PA	1.1e-180	639.4	ERP60	GO:0003674,GO:0003756,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005811,GO:0005856,GO:0005875,GO:0006457,GO:0008150,GO:0008152,GO:0009987,GO:0015630,GO:0016853,GO:0016860,GO:0016862,GO:0016864,GO:0019538,GO:0032991,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043234,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044430,GO:0044444,GO:0044446,GO:0044464,GO:0071704	K08056		artNOG[6]	034GZ@artNOG,09V4G@biNOG,0V644@meNOG,12P44@opiNOG,COG0526@NOG,KOG0190@euNOG	NA|NA|NA	O	Thioredoxin
